# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, level_avg_total_rows[L3], level_avg_total_rows[L2], level_avg_total_rows[L1], level_avg_total_rows[L0]
38.178880215, 0.000000029, 0.000000036, 0.000000404, 0.000000661, 0.000000858, 0.000000997, 0.000000029, 0.000000036, 0.000000404, 0.000000660, 0.000000855, 0.000000994, 3648.000000000, 3648.000000000, 3648.000000000, 3648.000000000
38.228878260, 0.000000008, 0.000000010, 0.000000082, 0.000000588, 0.000000879, 0.000000922, 0.000000008, 0.000000010, 0.000000082, 0.000000587, 0.000000878, 0.000000921, 3648.000000000, 3648.000000000, 3648.000000000, 3648.000000000
38.353873253, 0.000000006, 0.000000007, 0.000000078, 0.000000541, 0.000000664, 0.000000718, 0.000000006, 0.000000007, 0.000000078, 0.000000540, 0.000000663, 0.000000717, 7872.000000000, 7872.000000000, 7872.000000000, 7872.000000000
38.428870440, 0.000000006, 0.000000007, 0.000000081, 0.000000509, 0.000000595, 0.000000629, 0.000000006, 0.000000007, 0.000000081, 0.000000509, 0.000000595, 0.000000629, 1344.000000000, 1344.000000000, 1344.000000000, 1344.000000000
38.478868484, 0.000000037, 0.000000045, 0.000000628, 0.000000900, 0.000001014, 0.000001178, 0.000000037, 0.000000045, 0.000000627, 0.000000900, 0.000001013, 0.000001177, 1728.000000000, 1728.000000000, 1728.000000000, 1728.000000000
38.528866529, 0.000000010, 0.000000011, 0.000000131, 0.000000677, 0.000001223, 0.000001265, 0.000000010, 0.000000011, 0.000000131, 0.000000677, 0.000001221, 0.000001264, 1664.000000000, 1664.000000000, 1664.000000000, 1664.000000000
38.578864574, 0.000000051, 0.000000064, 0.000000944, 0.000001227, 0.000001625, 0.000001941, 0.000000051, 0.000000064, 0.000000943, 0.000001227, 0.000001624, 0.000001939, 1280.000000000, 1280.000000000, 1280.000000000, 1280.000000000
38.653861761, 0.000000009, 0.000000012, 0.000000131, 0.000000801, 0.000001452, 0.000001746, 0.000000009, 0.000000012, 0.000000131, 0.000000800, 0.000001450, 0.000001742, 1280.000000000, 1280.000000000, 1280.000000000, 1280.000000000
38.753857851, 0.000000005, 0.000000008, 0.000000050, 0.000000120, 0.000000320, 0.000000789, 0.000000005, 0.000000008, 0.000000049, 0.000000120, 0.000000320, 0.000000788, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
38.853853941, 0.000000006, 0.000000010, 0.000000054, 0.000000137, 0.000000359, 0.000000528, 0.000000006, 0.000000010, 0.000000054, 0.000000137, 0.000000359, 0.000000528, 7296.000000000, 7296.000000000, 7296.000000000, 7296.000000000
38.953850031, 0.000000007, 0.000000012, 0.000000055, 0.000000139, 0.000000378, 0.000000545, 0.000000007, 0.000000012, 0.000000055, 0.000000139, 0.000000378, 0.000000545, 3328.000000000, 3328.000000000, 3328.000000000, 3328.000000000
39.003848076, 0.000000020, 0.000000026, 0.000000053, 0.000000187, 0.000000550, 0.000000641, 0.000000020, 0.000000026, 0.000000053, 0.000000187, 0.000000549, 0.000000640, 8192.000000000, 8192.000000000, 8192.000000000, 8192.000000000
39.078845024, 0.000000007, 0.000000013, 0.000000070, 0.000000146, 0.000000419, 0.000000530, 0.000000007, 0.000000013, 0.000000070, 0.000000146, 0.000000418, 0.000000530, 1920.000000000, 1920.000000000, 1920.000000000, 1920.000000000
39.128843307, 0.000000034, 0.000000057, 0.000000124, 0.000000426, 0.000000930, 0.000001125, 0.000000034, 0.000000057, 0.000000124, 0.000000425, 0.000000930, 0.000001125, 1856.000000000, 1856.000000000, 1856.000000000, 1856.000000000
39.178841352, 0.000000022, 0.000000032, 0.000000064, 0.000000241, 0.000000702, 0.000001126, 0.000000022, 0.000000032, 0.000000064, 0.000000241, 0.000000702, 0.000001125, 2368.000000000, 2368.000000000, 2368.000000000, 2368.000000000
39.228839397, 0.000000046, 0.000000069, 0.000000180, 0.000000601, 0.000001359, 0.000001966, 0.000000046, 0.000000069, 0.000000180, 0.000000600, 0.000001359, 0.000001965, 2496.000000000, 2496.000000000, 2496.000000000, 2496.000000000
39.278837442, 0.000000021, 0.000000033, 0.000000055, 0.000000231, 0.000000718, 0.000001466, 0.000000021, 0.000000033, 0.000000055, 0.000000231, 0.000000718, 0.000001465, 2752.000000000, 2752.000000000, 2752.000000000, 2752.000000000
39.328835487, 0.000000052, 0.000000059, 0.000000216, 0.000000622, 0.000001377, 0.000002240, 0.000000052, 0.000000059, 0.000000216, 0.000000622, 0.000001377, 0.000002238, 2624.000000000, 2624.000000000, 2624.000000000, 2624.000000000
39.378833532, 0.000000022, 0.000000032, 0.000000054, 0.000000220, 0.000000708, 0.000001411, 0.000000022, 0.000000032, 0.000000054, 0.000000220, 0.000000708, 0.000001411, 3072.000000000, 3072.000000000, 3072.000000000, 3072.000000000
39.428831577, 0.000000065, 0.000000104, 0.000000277, 0.000000622, 0.000001444, 0.000002153, 0.000000065, 0.000000104, 0.000000277, 0.000000622, 0.000001444, 0.000002152, 3264.000000000, 3264.000000000, 3264.000000000, 3264.000000000
39.478829622, 0.000000021, 0.000000034, 0.000000044, 0.000000213, 0.000000722, 0.000001066, 0.000000021, 0.000000034, 0.000000044, 0.000000213, 0.000000722, 0.000001066, 4608.000000000, 4608.000000000, 4608.000000000, 4608.000000000
39.578825712, 0.000000035, 0.000000040, 0.000000100, 0.000000635, 0.000001141, 0.000001686, 0.000000035, 0.000000040, 0.000000100, 0.000000633, 0.000001139, 0.000001682, 6400.000000000, 6400.000000000, 6400.000000000, 6400.000000000
39.628823757, 0.000000204, 0.000000370, 0.000001010, 0.000001303, 0.000002027, 0.000003097, 0.000000204, 0.000000367, 0.000000971, 0.000001276, 0.000002005, 0.000003078, 5056.000000000, 5056.000000000, 5056.000000000, 5056.000000000
39.678822041, 0.000000025, 0.000000042, 0.000000048, 0.000000226, 0.000000861, 0.000000899, 0.000000025, 0.000000042, 0.000000048, 0.000000225, 0.000000858, 0.000000899, 5056.000000000, 5056.000000000, 5056.000000000, 5056.000000000
39.803817034, 0.000000049, 0.000000050, 0.000000103, 0.000000747, 0.000001341, 0.000001994, 0.000000049, 0.000000050, 0.000000103, 0.000000745, 0.000001339, 0.000001991, 6208.000000000, 6208.000000000, 6208.000000000, 6208.000000000
39.853815079, 0.000000325, 0.000000678, 0.000001393, 0.000001311, 0.000002299, 0.000003503, 0.000000323, 0.000000674, 0.000001388, 0.000001306, 0.000002275, 0.000003497, 3264.000000000, 3264.000000000, 3264.000000000, 3264.000000000
39.903813124, 0.000000082, 0.000000092, 0.000000211, 0.000001146, 0.000001938, 0.000002720, 0.000000082, 0.000000092, 0.000000211, 0.000001140, 0.000001928, 0.000002713, 3456.000000000, 3456.000000000, 3456.000000000, 3456.000000000
39.953811169, 0.000000364, 0.000000834, 0.000001457, 0.000001720, 0.000002859, 0.000004284, 0.000000363, 0.000000830, 0.000001455, 0.000001715, 0.000002842, 0.000004281, 3456.000000000, 3456.000000000, 3456.000000000, 3456.000000000
40.078806162, 0.000000037, 0.000000186, 0.000000296, 0.000001122, 0.000001988, 0.000003346, 0.000000037, 0.000000186, 0.000000296, 0.000001121, 0.000001983, 0.000003343, 6336.000000000, 6336.000000000, 6336.000000000, 6336.000000000
40.203801394, 0.000000047, 0.000000308, 0.000000525, 0.000001162, 0.000002210, 0.000004291, 0.000000047, 0.000000308, 0.000000525, 0.000001161, 0.000002204, 0.000004289, 10560.000000000, 10560.000000000, 10560.000000000, 10560.000000000
40.278798580, 0.000000033, 0.000000172, 0.000000372, 0.000000207, 0.000000347, 0.000001461, 0.000000033, 0.000000172, 0.000000372, 0.000000207, 0.000000347, 0.000001461, 7552.000000000, 7552.000000000, 7552.000000000, 7552.000000000
40.378794432, 0.000000076, 0.000000216, 0.000000885, 0.000000887, 0.000001190, 0.000003365, 0.000000076, 0.000000216, 0.000000885, 0.000000886, 0.000001188, 0.000003361, 9664.000000000, 9664.000000000, 9664.000000000, 9664.000000000
40.503789663, 0.000000082, 0.000000108, 0.000001127, 0.000001301, 0.000001629, 0.000005904, 0.000000082, 0.000000108, 0.000001115, 0.000001278, 0.000001504, 0.000005594, 10752.000000000, 10752.000000000, 10752.000000000, 10752.000000000
40.553787947, 0.000000178, 0.000000208, 0.000000804, 0.000000278, 0.000000901, 0.000004093, 0.000000177, 0.000000208, 0.000000799, 0.000000274, 0.000000900, 0.000004038, 8768.000000000, 8768.000000000, 8768.000000000, 8768.000000000
40.603785753, 0.000000139, 0.000000398, 0.000001194, 0.000000651, 0.000001103, 0.000005045, 0.000000139, 0.000000398, 0.000001193, 0.000000631, 0.000001103, 0.000005033, 7168.000000000, 7168.000000000, 7168.000000000, 7168.000000000
40.653783798, 0.000000109, 0.000000129, 0.000000662, 0.000000255, 0.000000667, 0.000003087, 0.000000109, 0.000000129, 0.000000662, 0.000000254, 0.000000667, 0.000003085, 6976.000000000, 6976.000000000, 6976.000000000, 6976.000000000
40.753780127, 0.000000112, 0.000000531, 0.000001348, 0.000001181, 0.000001261, 0.000006932, 0.000000112, 0.000000531, 0.000001347, 0.000001177, 0.000001260, 0.000006908, 13504.000000000, 13504.000000000, 13504.000000000, 13504.000000000
40.853776217, 0.000000089, 0.000000463, 0.000001350, 0.000001385, 0.000002094, 0.000006154, 0.000000089, 0.000000463, 0.000001347, 0.000001384, 0.000002092, 0.000006133, 10624.000000000, 10624.000000000, 10624.000000000, 10624.000000000
40.903774023, 0.000000417, 0.000001347, 0.000001741, 0.000001664, 0.000003536, 0.000008420, 0.000000417, 0.000001343, 0.000001735, 0.000001656, 0.000003527, 0.000008301, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
41.003770351, 0.000000022, 0.000000076, 0.000000180, 0.000000096, 0.000000244, 0.000000924, 0.000000022, 0.000000076, 0.000000180, 0.000000096, 0.000000244, 0.000000922, 12480.000000000, 12480.000000000, 12480.000000000, 12480.000000000
41.053764343, 0.000000025, 0.000000056, 0.000000228, 0.000000186, 0.000000266, 0.000000531, 0.000000025, 0.000000056, 0.000000228, 0.000000186, 0.000000266, 0.000000531, 6144.000000000, 6144.000000000, 6144.000000000, 6144.000000000
41.103762627, 0.000000408, 0.000000878, 0.000001430, 0.000000722, 0.000000755, 0.000001411, 0.000000408, 0.000000878, 0.000001427, 0.000000722, 0.000000755, 0.000001411, 6464.000000000, 6464.000000000, 6464.000000000, 6464.000000000
41.153760433, 0.000000023, 0.000000055, 0.000000215, 0.000000230, 0.000000413, 0.000000534, 0.000000023, 0.000000055, 0.000000215, 0.000000230, 0.000000413, 0.000000534, 5696.000000000, 5696.000000000, 5696.000000000, 5696.000000000
41.278755665, 0.000000026, 0.000000091, 0.000000294, 0.000000779, 0.000001191, 0.000001289, 0.000000026, 0.000000091, 0.000000294, 0.000000779, 0.000001190, 0.000001289, 10816.000000000, 10816.000000000, 10816.000000000, 10816.000000000
41.353752613, 0.000000024, 0.000000060, 0.000000220, 0.000000835, 0.000001012, 0.000001449, 0.000000024, 0.000000060, 0.000000219, 0.000000835, 0.000001011, 0.000001448, 11264.000000000, 11264.000000000, 11264.000000000, 11264.000000000
41.478747845, 0.000000021, 0.000000048, 0.000000165, 0.000000713, 0.000001012, 0.000001670, 0.000000021, 0.000000048, 0.000000165, 0.000000713, 0.000001011, 0.000001669, 12352.000000000, 12352.000000000, 12352.000000000, 12352.000000000
41.528745890, 0.000000425, 0.000001119, 0.000001221, 0.000001168, 0.000001900, 0.000002100, 0.000000425, 0.000001119, 0.000001219, 0.000001167, 0.000001899, 0.000002099, 5632.000000000, 5632.000000000, 5632.000000000, 5632.000000000
41.578743935, 0.000000023, 0.000000039, 0.000000149, 0.000000748, 0.000000904, 0.000001865, 0.000000023, 0.000000039, 0.000000149, 0.000000748, 0.000000904, 0.000001865, 5824.000000000, 5824.000000000, 5824.000000000, 5824.000000000
41.628741741, 0.000000293, 0.000001090, 0.000001214, 0.000001284, 0.000001783, 0.000002232, 0.000000293, 0.000001090, 0.000001212, 0.000001284, 0.000001783, 0.000002232, 5888.000000000, 5888.000000000, 5888.000000000, 5888.000000000
41.678740025, 0.000000021, 0.000000034, 0.000000129, 0.000000717, 0.000000859, 0.000001972, 0.000000021, 0.000000034, 0.000000129, 0.000000717, 0.000000859, 0.000001971, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
41.728737831, 0.000000199, 0.000001049, 0.000001191, 0.000001219, 0.000001705, 0.000002243, 0.000000199, 0.000001049, 0.000001189, 0.000001219, 0.000001705, 0.000002243, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
41.778735876, 0.000000021, 0.000000031, 0.000000118, 0.000000698, 0.000000827, 0.000002032, 0.000000021, 0.000000031, 0.000000118, 0.000000698, 0.000000827, 0.000002032, 6464.000000000, 6464.000000000, 6464.000000000, 6464.000000000
41.828733921, 0.000000136, 0.000000994, 0.000001147, 0.000001168, 0.000001641, 0.000002208, 0.000000136, 0.000000994, 0.000001146, 0.000001168, 0.000001641, 0.000002207, 6656.000000000, 6656.000000000, 6656.000000000, 6656.000000000
41.878731966, 0.000000020, 0.000000030, 0.000000108, 0.000000674, 0.000000798, 0.000002037, 0.000000020, 0.000000030, 0.000000108, 0.000000674, 0.000000798, 0.000002037, 6784.000000000, 6784.000000000, 6784.000000000, 6784.000000000
41.928730249, 0.000000150, 0.000000966, 0.000001083, 0.000001145, 0.000001602, 0.000002145, 0.000000150, 0.000000965, 0.000001079, 0.000001145, 0.000001602, 0.000002145, 6400.000000000, 6400.000000000, 6400.000000000, 6400.000000000
41.978728056, 0.000000020, 0.000000029, 0.000000101, 0.000000662, 0.000000785, 0.000002067, 0.000000020, 0.000000029, 0.000000101, 0.000000662, 0.000000785, 0.000002067, 6144.000000000, 6144.000000000, 6144.000000000, 6144.000000000
42.028726101, 0.000000126, 0.000000843, 0.000000991, 0.000001180, 0.000001588, 0.000002041, 0.000000126, 0.000000843, 0.000000990, 0.000001180, 0.000001588, 0.000002040, 6016.000000000, 6016.000000000, 6016.000000000, 6016.000000000
42.078724146, 0.000000019, 0.000000026, 0.000000093, 0.000000647, 0.000000764, 0.000002054, 0.000000019, 0.000000026, 0.000000093, 0.000000647, 0.000000764, 0.000002053, 5248.000000000, 5248.000000000, 5248.000000000, 5248.000000000
42.128722191, 0.000000089, 0.000000612, 0.000000938, 0.000001194, 0.000001534, 0.000001946, 0.000000089, 0.000000611, 0.000000938, 0.000001194, 0.000001533, 0.000001945, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
42.178720236, 0.000000019, 0.000000028, 0.000000088, 0.000000656, 0.000000760, 0.000001964, 0.000000019, 0.000000028, 0.000000088, 0.000000656, 0.000000760, 0.000001964, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
42.228718281, 0.000000098, 0.000000331, 0.000000889, 0.000001236, 0.000001513, 0.000001842, 0.000000098, 0.000000330, 0.000000888, 0.000001236, 0.000001513, 0.000001840, 6272.000000000, 6272.000000000, 6272.000000000, 6272.000000000
42.278716326, 0.000000018, 0.000000022, 0.000000076, 0.000000606, 0.000000724, 0.000001734, 0.000000018, 0.000000022, 0.000000076, 0.000000606, 0.000000724, 0.000001733, 6528.000000000, 6528.000000000, 6528.000000000, 6528.000000000
42.328714371, 0.000000116, 0.000000267, 0.000000958, 0.000001253, 0.000001386, 0.000001751, 0.000000116, 0.000000266, 0.000000958, 0.000001253, 0.000001386, 0.000001748, 6720.000000000, 6720.000000000, 6720.000000000, 6720.000000000
42.453709364, 0.000000010, 0.000000010, 0.000000055, 0.000000396, 0.000000548, 0.000000841, 0.000000010, 0.000000010, 0.000000055, 0.000000396, 0.000000548, 0.000000841, 13696.000000000, 13696.000000000, 13696.000000000, 13696.000000000
42.578704357, 0.000000012, 0.000000016, 0.000000071, 0.000000500, 0.000000543, 0.000000720, 0.000000012, 0.000000016, 0.000000071, 0.000000500, 0.000000543, 0.000000720, 11968.000000000, 11968.000000000, 11968.000000000, 11968.000000000
42.628702402, 0.000000107, 0.000000152, 0.000000785, 0.000000868, 0.000001175, 0.000001463, 0.000000107, 0.000000152, 0.000000784, 0.000000868, 0.000001175, 0.000001463, 6656.000000000, 6656.000000000, 6656.000000000, 6656.000000000
42.753697634, 0.000000008, 0.000000013, 0.000000056, 0.000000382, 0.000000488, 0.000000727, 0.000000008, 0.000000013, 0.000000056, 0.000000382, 0.000000488, 0.000000726, 13184.000000000, 13184.000000000, 13184.000000000, 13184.000000000
42.803695679, 0.000000036, 0.000000037, 0.000000118, 0.000000552, 0.000000829, 0.000001165, 0.000000036, 0.000000037, 0.000000118, 0.000000552, 0.000000829, 0.000001165, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
42.853693724, 0.000000014, 0.000000023, 0.000000084, 0.000000114, 0.000000314, 0.000000739, 0.000000014, 0.000000023, 0.000000084, 0.000000114, 0.000000314, 0.000000739, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
42.903691530, 0.000000039, 0.000000042, 0.000000120, 0.000000383, 0.000000780, 0.000001106, 0.000000039, 0.000000042, 0.000000120, 0.000000383, 0.000000779, 0.000001106, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
42.953689814, 0.000000016, 0.000000017, 0.000000103, 0.000000139, 0.000000329, 0.000000497, 0.000000016, 0.000000017, 0.000000103, 0.000000139, 0.000000329, 0.000000497, 4864.000000000, 4864.000000000, 4864.000000000, 4864.000000000
43.003687620, 0.000000036, 0.000000056, 0.000000095, 0.000000445, 0.000000768, 0.000000838, 0.000000036, 0.000000055, 0.000000095, 0.000000445, 0.000000768, 0.000000838, 5248.000000000, 5248.000000000, 5248.000000000, 5248.000000000
43.103683949, 0.000000006, 0.000000016, 0.000000017, 0.000000097, 0.000000132, 0.000000402, 0.000000006, 0.000000016, 0.000000017, 0.000000097, 0.000000132, 0.000000401, 13568.000000000, 13568.000000000, 13568.000000000, 13568.000000000
43.153681755, 0.000000014, 0.000000021, 0.000000132, 0.000000110, 0.000000234, 0.000000390, 0.000000014, 0.000000021, 0.000000132, 0.000000110, 0.000000234, 0.000000390, 4352.000000000, 4352.000000000, 4352.000000000, 4352.000000000
43.203680038, 0.000000036, 0.000000090, 0.000000485, 0.000000468, 0.000000640, 0.000000948, 0.000000036, 0.000000090, 0.000000485, 0.000000468, 0.000000640, 0.000000948, 5056.000000000, 5056.000000000, 5056.000000000, 5056.000000000
43.253677845, 0.000000016, 0.000000024, 0.000000214, 0.000000117, 0.000000458, 0.000000662, 0.000000016, 0.000000024, 0.000000214, 0.000000117, 0.000000458, 0.000000662, 6208.000000000, 6208.000000000, 6208.000000000, 6208.000000000
43.303675890, 0.000000037, 0.000000098, 0.000000261, 0.000000416, 0.000000705, 0.000001127, 0.000000037, 0.000000098, 0.000000261, 0.000000416, 0.000000705, 0.000001126, 6336.000000000, 6336.000000000, 6336.000000000, 6336.000000000
43.403671980, 0.000000008, 0.000000016, 0.000000023, 0.000000074, 0.000000101, 0.000000713, 0.000000008, 0.000000016, 0.000000023, 0.000000074, 0.000000101, 0.000000712, 15424.000000000, 15424.000000000, 15424.000000000, 15424.000000000
43.503668070, 0.000000009, 0.000000019, 0.000000028, 0.000000067, 0.000000092, 0.000000797, 0.000000009, 0.000000019, 0.000000028, 0.000000067, 0.000000092, 0.000000797, 14784.000000000, 14784.000000000, 14784.000000000, 14784.000000000
43.553666115, 0.000000116, 0.000000171, 0.000000335, 0.000000125, 0.000000232, 0.000001221, 0.000000116, 0.000000171, 0.000000335, 0.000000125, 0.000000232, 0.000001221, 6464.000000000, 6464.000000000, 6464.000000000, 6464.000000000
43.603664160, 0.000000037, 0.000000077, 0.000000157, 0.000000490, 0.000000598, 0.000002051, 0.000000037, 0.000000077, 0.000000157, 0.000000490, 0.000000598, 0.000002051, 6464.000000000, 6464.000000000, 6464.000000000, 6464.000000000
43.653662205, 0.000000157, 0.000000199, 0.000000462, 0.000000149, 0.000000502, 0.000002166, 0.000000157, 0.000000199, 0.000000462, 0.000000149, 0.000000502, 0.000002163, 7040.000000000, 7040.000000000, 7040.000000000, 7040.000000000
43.703660250, 0.000000043, 0.000000083, 0.000000144, 0.000000491, 0.000000751, 0.000002819, 0.000000043, 0.000000083, 0.000000144, 0.000000491, 0.000000750, 0.000002817, 6784.000000000, 6784.000000000, 6784.000000000, 6784.000000000
43.753658295, 0.000000063, 0.000000182, 0.000000421, 0.000000118, 0.000000468, 0.000002220, 0.000000063, 0.000000182, 0.000000421, 0.000000118, 0.000000468, 0.000002217, 7040.000000000, 7040.000000000, 7040.000000000, 7040.000000000
43.803656340, 0.000000039, 0.000000061, 0.000000095, 0.000000429, 0.000000716, 0.000002394, 0.000000039, 0.000000061, 0.000000095, 0.000000429, 0.000000715, 0.000002391, 7360.000000000, 7360.000000000, 7360.000000000, 7360.000000000
43.903652430, 0.000000004, 0.000000014, 0.000000024, 0.000000072, 0.000000084, 0.000000492, 0.000000004, 0.000000014, 0.000000024, 0.000000072, 0.000000084, 0.000000491, 17472.000000000, 17472.000000000, 17472.000000000, 17472.000000000
43.953650475, 0.000000016, 0.000000027, 0.000000194, 0.000000084, 0.000000217, 0.000000711, 0.000000016, 0.000000027, 0.000000194, 0.000000084, 0.000000217, 0.000000710, 8768.000000000, 8768.000000000, 8768.000000000, 8768.000000000
44.003648520, 0.000000019, 0.000000031, 0.000000086, 0.000000382, 0.000000571, 0.000000770, 0.000000019, 0.000000031, 0.000000086, 0.000000382, 0.000000571, 0.000000770, 8064.000000000, 8064.000000000, 8064.000000000, 8064.000000000
44.053646326, 0.000000014, 0.000000016, 0.000000173, 0.000000099, 0.000000367, 0.000000796, 0.000000014, 0.000000016, 0.000000173, 0.000000099, 0.000000367, 0.000000796, 9408.000000000, 9408.000000000, 9408.000000000, 9408.000000000
44.103644371, 0.000000018, 0.000000032, 0.000000106, 0.000000354, 0.000000573, 0.000000783, 0.000000018, 0.000000032, 0.000000106, 0.000000354, 0.000000573, 0.000000783, 9088.000000000, 9088.000000000, 9088.000000000, 9088.000000000
44.153642416, 0.000000012, 0.000000014, 0.000000168, 0.000000097, 0.000000419, 0.000000638, 0.000000012, 0.000000014, 0.000000168, 0.000000097, 0.000000419, 0.000000638, 9344.000000000, 9344.000000000, 9344.000000000, 9344.000000000
44.203640461, 0.000000018, 0.000000029, 0.000000105, 0.000000356, 0.000000552, 0.000000855, 0.000000018, 0.000000029, 0.000000105, 0.000000356, 0.000000552, 0.000000855, 9152.000000000, 9152.000000000, 9152.000000000, 9152.000000000
44.303636551, 0.000000003, 0.000000006, 0.000000033, 0.000000060, 0.000000189, 0.000000265, 0.000000003, 0.000000006, 0.000000033, 0.000000060, 0.000000189, 0.000000265, 21696.000000000, 21696.000000000, 21696.000000000, 21696.000000000
44.428631783, 0.000000002, 0.000000004, 0.000000032, 0.000000056, 0.000000154, 0.000000226, 0.000000002, 0.000000004, 0.000000032, 0.000000056, 0.000000154, 0.000000226, 17152.000000000, 17152.000000000, 17152.000000000, 17152.000000000
44.478629827, 0.000000031, 0.000000037, 0.000000422, 0.000000289, 0.000000407, 0.000000472, 0.000000031, 0.000000037, 0.000000422, 0.000000289, 0.000000407, 0.000000472, 10240.000000000, 10240.000000000, 10240.000000000, 10240.000000000
44.603624821, 0.000000007, 0.000000007, 0.000000106, 0.000000567, 0.000000594, 0.000000985, 0.000000007, 0.000000007, 0.000000106, 0.000000567, 0.000000594, 0.000000984, 17152.000000000, 17152.000000000, 17152.000000000, 17152.000000000
44.703620911, 0.000000004, 0.000000007, 0.000000062, 0.000000094, 0.000000215, 0.000000360, 0.000000004, 0.000000007, 0.000000062, 0.000000094, 0.000000214, 0.000000360, 13888.000000000, 13888.000000000, 13888.000000000, 13888.000000000
44.753618956, 0.000000011, 0.000000016, 0.000000233, 0.000000134, 0.000000426, 0.000000763, 0.000000011, 0.000000016, 0.000000233, 0.000000134, 0.000000426, 0.000000763, 6784.000000000, 6784.000000000, 6784.000000000, 6784.000000000
44.853615046, 0.000000009, 0.000000012, 0.000000131, 0.000000654, 0.000000754, 0.000000873, 0.000000009, 0.000000012, 0.000000131, 0.000000654, 0.000000754, 0.000000872, 13504.000000000, 13504.000000000, 13504.000000000, 13504.000000000
44.903612852, 0.000000019, 0.000000022, 0.000000083, 0.000000388, 0.000000453, 0.000000676, 0.000000019, 0.000000022, 0.000000083, 0.000000387, 0.000000453, 0.000000676, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
44.953611135, 0.000000019, 0.000000025, 0.000000210, 0.000000289, 0.000000568, 0.000000664, 0.000000019, 0.000000025, 0.000000210, 0.000000289, 0.000000568, 0.000000664, 4416.000000000, 4416.000000000, 4416.000000000, 4416.000000000
45.003608942, 0.000000019, 0.000000025, 0.000000078, 0.000000359, 0.000000399, 0.000000492, 0.000000019, 0.000000025, 0.000000078, 0.000000359, 0.000000399, 0.000000492, 4032.000000000, 4032.000000000, 4032.000000000, 4032.000000000
45.053606987, 0.000000021, 0.000000033, 0.000000207, 0.000000324, 0.000000552, 0.000000664, 0.000000021, 0.000000033, 0.000000207, 0.000000324, 0.000000552, 0.000000664, 3776.000000000, 3776.000000000, 3776.000000000, 3776.000000000
45.103605032, 0.000000020, 0.000000031, 0.000000085, 0.000000344, 0.000000402, 0.000000509, 0.000000020, 0.000000031, 0.000000085, 0.000000344, 0.000000402, 0.000000509, 3712.000000000, 3712.000000000, 3712.000000000, 3712.000000000
45.153603077, 0.000000030, 0.000000033, 0.000000315, 0.000000790, 0.000000886, 0.000001044, 0.000000030, 0.000000033, 0.000000315, 0.000000790, 0.000000886, 0.000001044, 3200.000000000, 3200.000000000, 3200.000000000, 3200.000000000
45.278598309, 0.000000008, 0.000000009, 0.000000057, 0.000000149, 0.000000168, 0.000000310, 0.000000008, 0.000000009, 0.000000057, 0.000000149, 0.000000168, 0.000000310, 11136.000000000, 11136.000000000, 11136.000000000, 11136.000000000
45.403593302, 0.000000016, 0.000000019, 0.000000167, 0.000000772, 0.000000929, 0.000001058, 0.000000016, 0.000000019, 0.000000167, 0.000000771, 0.000000929, 0.000001057, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
45.503589392, 0.000000018, 0.000000022, 0.000000204, 0.000000890, 0.000001135, 0.000001282, 0.000000018, 0.000000022, 0.000000204, 0.000000890, 0.000001135, 0.000001281, 10816.000000000, 10816.000000000, 10816.000000000, 10816.000000000
45.553587437, 0.000000037, 0.000000042, 0.000000370, 0.000001232, 0.000001449, 0.000001778, 0.000000037, 0.000000042, 0.000000370, 0.000001232, 0.000001449, 0.000001778, 3136.000000000, 3136.000000000, 3136.000000000, 3136.000000000
45.678582430, 0.000000011, 0.000000013, 0.000000081, 0.000000135, 0.000000199, 0.000000370, 0.000000011, 0.000000013, 0.000000081, 0.000000135, 0.000000199, 0.000000370, 10432.000000000, 10432.000000000, 10432.000000000, 10432.000000000
45.728580475, 0.000000018, 0.000000026, 0.000000179, 0.000000414, 0.000000500, 0.000000676, 0.000000018, 0.000000026, 0.000000179, 0.000000414, 0.000000500, 0.000000676, 3008.000000000, 3008.000000000, 3008.000000000, 3008.000000000
45.853575468, 0.000000016, 0.000000023, 0.000000239, 0.000001035, 0.000001201, 0.000001444, 0.000000016, 0.000000023, 0.000000238, 0.000001034, 0.000001199, 0.000001439, 10240.000000000, 10240.000000000, 10240.000000000, 10240.000000000
45.953571796, 0.000000012, 0.000000014, 0.000000097, 0.000000165, 0.000000254, 0.000000515, 0.000000012, 0.000000014, 0.000000097, 0.000000165, 0.000000254, 0.000000515, 5952.000000000, 5952.000000000, 5952.000000000, 5952.000000000
