# timestamp tx ty tz qx qy qz qw
1755487238.057638 7.282646 -0.518214 0.142244 -0.000838 0.005770 -0.020542 0.999772
1755487238.138327 7.324889 -0.511677 0.147911 0.000031 -0.000800 -0.017452 0.999847
1755487238.158162 7.335146 -0.510378 0.150080 0.000130 -0.001331 -0.018896 0.999821
1755487238.239371 7.377525 -0.504204 0.156424 -0.001855 -0.002910 -0.027693 0.999611
1755487238.258018 7.387608 -0.503684 0.158186 -0.002134 -0.002151 -0.028754 0.999582
1755487238.338370 7.434661 -0.505610 0.166232 -0.000988 0.001387 -0.034510 0.999403
1755487238.357469 7.446273 -0.506991 0.167467 -0.000565 0.002864 -0.034911 0.999386
1755487238.437916 7.494965 -0.512847 0.166046 0.000934 0.008311 -0.037239 0.999271
1755487238.457050 7.506522 -0.514808 0.164092 0.001099 0.009734 -0.037132 0.999262
1755487238.536362 7.555700 -0.525530 0.154382 0.003605 0.014749 -0.036967 0.999201
1755487238.555969 7.568033 -0.529456 0.152104 0.004612 0.016000 -0.035530 0.999230
1755487238.639639 7.619467 -0.548150 0.143721 0.009659 0.018266 -0.030302 0.999327
1755487238.658738 7.625498 -0.551176 0.142952 0.010203 0.018312 -0.028902 0.999362
1755487238.737278 7.668854 -0.569365 0.139225 0.014646 0.013999 -0.021727 0.999559
1755487238.756470 7.679009 -0.573292 0.139970 0.015023 0.013257 -0.021896 0.999559
1755487238.837994 7.718849 -0.583000 0.149547 0.013500 0.006144 -0.019294 0.999704
1755487238.857982 7.728202 -0.584151 0.153430 0.012474 0.005398 -0.017839 0.999748
1755487238.938545 7.765102 -0.584196 0.165259 0.008317 0.002074 -0.012656 0.999883
1755487238.957914 7.774007 -0.583564 0.167063 0.006855 0.002073 -0.011026 0.999914
1755487239.038945 7.815306 -0.578066 0.173702 0.001397 0.004328 -0.009942 0.999940
1755487239.058122 7.826041 -0.577018 0.174980 0.000096 0.005987 -0.008827 0.999943
1755487239.138276 7.872933 -0.572234 0.176525 -0.003337 0.011127 -0.007674 0.999903
1755487239.156672 7.883731 -0.571588 0.175800 -0.004104 0.012657 -0.007000 0.999887
1755487239.239058 7.932000 -0.567348 0.168802 -0.006398 0.017092 -0.008449 0.999798
1755487239.258483 7.938067 -0.567041 0.167888 -0.006713 0.017831 -0.008367 0.999783
1755487239.337127 7.983556 -0.561099 0.159785 -0.008272 0.020183 -0.010214 0.999710
1755487239.356761 7.994557 -0.559367 0.158311 -0.008710 0.020471 -0.010286 0.999700
1755487239.439624 8.038069 -0.550220 0.154502 -0.009408 0.016241 -0.011543 0.999757
1755487239.459208 8.047601 -0.548361 0.154760 -0.009295 0.014772 -0.009967 0.999798
1755487239.537715 8.083165 -0.542866 0.162155 -0.006142 0.007242 -0.005730 0.999938
1755487239.556700 8.091173 -0.541895 0.164850 -0.005694 0.005699 -0.005427 0.999953
1755487239.638705 8.126070 -0.537115 0.173040 -0.004961 0.001216 -0.012414 0.999910
1755487239.657753 8.134511 -0.536486 0.174494 -0.004821 0.001019 -0.013629 0.999895
1755487239.737172 8.174717 -0.537385 0.180816 -0.002568 0.002135 -0.021729 0.999758
1755487239.756660 8.185349 -0.538563 0.182124 -0.001756 0.003322 -0.022952 0.999729
1755487239.837531 8.230359 -0.544122 0.181205 0.001745 0.007256 -0.025242 0.999654
1755487239.857081 8.241130 -0.545586 0.179526 0.002449 0.008403 -0.025050 0.999648
1755487239.939236 8.285625 -0.552330 0.170066 0.004568 0.011172 -0.026085 0.999587
1755487239.958463 8.295806 -0.554294 0.167776 0.005061 0.011626 -0.024899 0.999610
1755487240.038757 8.338425 -0.564412 0.159066 0.008454 0.011567 -0.018863 0.999719
1755487240.058333 8.348832 -0.567126 0.157197 0.009136 0.011378 -0.016973 0.999749
1755487240.139177 8.390483 -0.576964 0.152163 0.011419 0.006639 -0.007143 0.999887
1755487240.158104 8.400193 -0.578847 0.152129 0.011519 0.005555 -0.005466 0.999903
1755487240.239227 8.442632 -0.582120 0.159633 0.009697 -0.000276 -0.003703 0.999946
1755487240.258915 8.453360 -0.581902 0.163342 0.008728 -0.000746 -0.002066 0.999959
1755487240.339285 8.497410 -0.576590 0.177682 0.003622 -0.001859 0.004252 0.999983
1755487240.358782 8.507792 -0.575288 0.179520 0.002722 -0.001496 0.007657 0.999966
